id,filename_base,image_dir,mask_dir,training
10380,2008_001206,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10381,2008_001215,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10382,2008_001219,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10383,2008_001221,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10384,2008_001223,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10385,2008_001226,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10386,2008_001227,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10387,2008_001230,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10388,2008_001241,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10389,2008_001245,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10390,2008_001249,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10391,2008_001255,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10392,2008_001257,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10393,2008_001263,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10394,2008_001271,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10395,2008_001272,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10396,2008_001275,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10397,2008_001283,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10398,2008_001284,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10399,2008_001294,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10400,2008_001296,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10401,2008_001299,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10402,2008_001301,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10403,2008_001304,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10404,2008_001307,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10405,2008_001308,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10406,2008_001310,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10407,2008_001312,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10408,2008_001318,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10409,2008_001320,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10410,2008_001322,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10411,2008_001325,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10412,2008_001333,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10413,2008_001338,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10414,2008_001340,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10415,2008_001344,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10416,2008_001346,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10417,2008_001349,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10418,2008_001351,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10419,2008_001356,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10420,2008_001359,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10421,2008_001366,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10422,2008_001369,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10423,2008_001373,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10424,2008_001375,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10425,2008_001376,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10426,2008_001382,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10427,2008_001383,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10428,2008_001385,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10429,2008_001388,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10430,2008_001390,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10431,2008_001391,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10432,2008_001395,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10433,2008_001401,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10434,2008_001402,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10435,2008_001404,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10436,2008_001413,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10437,2008_001419,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10438,2008_001427,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10439,2008_001429,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10440,2008_001431,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10441,2008_001434,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10442,2008_001437,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10443,2008_001440,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10444,2008_001444,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10445,2008_001451,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10446,2008_001454,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10447,2008_001455,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10448,2008_001462,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10449,2008_001466,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10450,2008_001470,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10451,2008_001475,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10452,2008_001481,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10453,2008_001482,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10454,2008_001486,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10455,2008_001488,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10456,2008_001491,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10457,2008_001493,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10458,2008_001494,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10459,2008_001501,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10460,2008_001503,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10461,2008_001504,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10462,2008_001510,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10463,2008_001520,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10464,2008_001527,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10465,2008_001531,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10466,2008_001533,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10467,2008_001534,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10468,2008_001536,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10469,2008_001538,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10470,2008_001539,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10471,2008_001540,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10472,2008_001549,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10473,2008_001550,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10474,2008_001551,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10475,2008_001563,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10476,2008_001564,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10477,2008_001574,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10478,2008_001576,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10479,2008_001577,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10480,2008_001582,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10481,2008_001589,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10482,2008_001590,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10483,2008_001591,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10484,2008_001593,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10485,2008_001594,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10486,2008_001596,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10487,2008_001598,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10488,2008_001602,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10489,2008_001605,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10490,2008_001607,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10491,2008_001609,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10492,2008_001613,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10493,2008_001615,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10494,2008_001619,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10495,2008_001620,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10496,2008_001622,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10497,2008_001624,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10498,2008_001629,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10499,2008_001631,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10500,2008_001638,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10501,2008_001643,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10502,2008_001645,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10503,2008_001648,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10504,2008_001652,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10505,2008_001655,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10506,2008_001659,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10507,2008_001660,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10508,2008_001661,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10509,2008_001666,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10510,2008_001667,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10511,2008_001668,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10512,2008_001669,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10513,2008_001670,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10514,2008_001673,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10515,2008_001680,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10516,2008_001692,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10517,2008_001699,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10518,2008_001702,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10519,2008_001706,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10520,2008_001709,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10521,2008_001724,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10522,2008_001730,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10523,2008_001731,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10524,2008_001735,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10525,2008_001736,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10526,2008_001737,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10527,2008_001742,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10528,2008_001745,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10529,2008_001746,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10530,2008_001757,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10531,2008_001758,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10532,2008_001761,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10533,2008_001763,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10534,2008_001764,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10535,2008_001765,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10536,2008_001769,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10537,2008_001773,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10538,2008_001775,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10539,2008_001784,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10540,2008_001789,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10541,2008_001796,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10542,2008_001797,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10543,2008_001802,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10544,2008_001806,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10545,2008_001808,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10546,2008_001811,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10547,2008_001816,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10548,2008_001821,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10549,2008_001825,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10550,2008_001832,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10551,2008_001837,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10552,2008_001838,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10553,2008_001841,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10554,2008_001842,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10555,2008_001845,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10556,2008_001852,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10557,2008_001854,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10558,2008_001856,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10559,2008_001860,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10560,2008_001863,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10561,2008_001874,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10562,2008_001881,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10563,2008_001882,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10564,2008_001888,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10565,2008_001894,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10566,2008_001895,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10567,2008_001899,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10568,2008_001903,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10569,2008_001905,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10570,2008_001907,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10571,2008_001909,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10572,2008_001910,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10573,2008_001914,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10574,2008_001919,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10575,2008_001928,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10576,2008_001929,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10577,2008_001930,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10578,2008_001932,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10579,2008_001937,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10580,2008_001946,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10581,2008_001947,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10582,2008_001951,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10583,2008_001955,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10584,2008_001957,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10585,2008_001958,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10586,2008_001965,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10587,2008_001967,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10588,2008_001969,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10589,2008_001977,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10590,2008_001980,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10591,2008_001982,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10592,2008_001986,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10593,2008_001989,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10594,2008_001992,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10595,2008_001998,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10596,2008_002001,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10597,2008_002002,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10598,2008_002003,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10599,2008_002007,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10600,2008_002009,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10601,2008_002011,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10602,2008_002013,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10603,2008_002017,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10604,2008_002021,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10605,2008_002023,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10606,2008_002031,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10607,2008_002032,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10608,2008_002035,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10609,2008_002036,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10610,2008_002039,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10611,2008_002042,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10612,2008_002047,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10613,2008_002052,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10614,2008_002056,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10615,2008_002058,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10616,2008_002061,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10617,2008_002067,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10618,2008_002069,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10619,2008_002079,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10620,2008_002080,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10621,2008_002084,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10622,2008_002086,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10623,2008_002088,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10624,2008_002092,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10625,2008_002093,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10626,2008_002096,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10627,2008_002098,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10628,2008_002103,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10629,2008_002107,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10630,2008_002112,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10631,2008_002113,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10632,2008_002114,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10633,2008_002115,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10634,2008_002117,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10635,2008_002123,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10636,2008_002124,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10637,2008_002129,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10638,2008_002132,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10639,2008_002140,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10640,2008_002144,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10641,2008_002145,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10642,2008_002146,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10643,2008_002148,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10644,2008_002150,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10645,2008_002155,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10646,2008_002156,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10647,2008_002162,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10648,2008_002167,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10649,2008_002169,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10650,2008_002176,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10651,2008_002181,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10652,2008_002185,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10653,2008_002199,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10654,2008_002206,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10655,2008_002210,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10656,2008_002220,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10657,2008_002231,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10658,2008_002236,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10659,2008_002247,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10660,2008_002248,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10661,2008_002251,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10662,2008_002259,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10663,2008_002262,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10664,2008_002272,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10665,2008_002280,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10666,2008_002283,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10667,2008_002296,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10668,2008_002299,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10669,2008_002304,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10670,2008_002305,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10671,2008_002311,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10672,2008_002312,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10673,2008_002314,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10674,2008_002321,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10675,2008_002328,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10676,2008_002330,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10677,2008_002331,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10678,2008_002340,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10679,2008_002344,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10680,2008_002347,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10681,2008_002357,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10682,2008_002361,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10683,2008_002362,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10684,2008_002377,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10685,2008_002378,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10686,2008_002403,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10687,2008_002404,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10688,2008_002414,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10689,2008_002418,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10690,2008_002419,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10691,2008_002422,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10692,2008_002424,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10693,2008_002428,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10694,2008_002434,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10695,2008_002436,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10696,2008_002439,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10697,2008_002445,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10698,2008_002446,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10699,2008_002448,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10700,2008_002451,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10701,2008_002457,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10702,2008_002458,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10703,2008_002470,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10704,2008_002477,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10705,2008_002483,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10706,2008_002484,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10707,2008_002485,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10708,2008_002487,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
10709,2008_002491,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10710,2008_002494,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10711,2008_002495,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10712,2008_002499,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10713,2008_002501,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10714,2008_002502,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10715,2008_002506,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10716,2008_002526,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10717,2008_002527,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10718,2008_002533,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,1
10719,2008_002540,./dataset/PascalVOC/images,./dataset/PascalVOC/annotations,0
